snapshot,CCGT,OCGT,biomass,coal,geothermal,lignite,nuclear,offwind-ac,offwind-dc,offwind-float,oil,onwind,ror,solar,solar-hsat
2019-01-01 00:00:00,1311.8717535123085,0.0021521665184391927,6676.476733204802,39907.78932360747,58.999644740411405,33496.127554397775,64897.126167789436,0.13074353915746936,0.11999849960532694,0.061202065097335785,0.00645825996327039,89301.10467811144,7430.303966039266,0.0,0.0
2019-01-01 01:00:00,1195.2702873456014,0.0021370903869295556,6620.084162287304,37904.3464954771,58.99963925247738,33496.127581995795,64897.12606218817,0.1296180551545647,0.11778694568842059,0.060339216742538906,0.006472088580644604,90503.61183990994,7409.172040291299,0.0,0.0
2019-01-01 02:00:00,1142.469377563675,0.002126657474618633,6589.473428029454,36195.15093436441,58.999611841616236,33496.12774653555,64897.126063697215,0.12627009538058628,0.11667127413611399,0.05874665171966723,0.0064685714392083244,90660.88016319297,7409.4267212174445,0.0,0.0
2019-01-01 03:00:00,527.1521392697356,0.0021233858882316525,6589.473591205583,33762.59855930074,58.99961317650524,33496.12776233392,64897.12597500692,0.1254161720366887,0.11637819414599987,0.05817104024828422,0.006469737410767067,90505.65206516118,7404.340508825442,0.0,0.0
2019-01-01 04:00:00,356.0770370912197,0.0020987446709425195,6589.473417715658,32775.71197502991,58.999613762457635,33496.12757525664,64897.1253140597,0.12516918010826944,0.11538787197250192,0.05792463959219046,0.006451335223536572,90590.80690640608,7405.184984939406,0.0,0.0
2019-01-01 05:00:00,482.54032864544047,0.0021173514366850956,6603.403063665233,32589.239406620574,58.99962650733623,33496.12777856205,64897.12591803727,0.12651420514967418,0.11775601501592352,0.0589925604215551,0.006479353675862423,90595.82066903857,7405.264291588655,0.0,0.0
2019-01-01 06:00:00,848.6359321204819,0.002121661943773158,6634.884110348523,34519.312749134755,58.99963269051196,33496.12782054495,64897.12608215255,0.1259460746273105,0.11901843046214829,0.05859853771224234,0.0064909778400052305,89919.7668579591,7403.378355788817,0.0,0.0
2019-01-01 07:00:00,675.6802316280969,0.002081016975003055,6687.158061674007,38151.81213999678,58.99956105947749,33496.127609153016,64897.1256495649,0.12513038924521847,0.11855673478453926,0.05862956122601884,0.006461017248235831,88875.85408489473,7397.380370122722,1.4823035421240793,8632.436695228818
2019-01-01 08:00:00,0.1251244318512636,0.0019427022344326848,6547.281732165223,15540.408632444183,58.99946728297722,33496.12647633988,64897.11906541006,0.12642616989826327,0.11587169878386125,0.05746267569473332,0.00625830992436475,87275.79685225227,7389.6877246347985,123.40511513184711,69778.1682582136
2019-01-01 09:00:00,0.1184838378400976,0.0019293989744505594,6114.731605942368,1353.0441154508944,58.99946835532779,33496.12643122642,58612.645691534155,0.12474539440466166,0.11461060185965519,0.056972706581484914,0.006131674768483472,85425.60451330741,7383.528119892227,948.9537335493833,105779.12771908636
2019-01-01 10:00:00,0.12203347263820671,0.001943197789095555,6405.225237798645,16396.371356092517,58.99946972802117,33496.12657357243,58612.646034774036,0.12323762747453615,0.11507275546599312,0.05763199003765566,0.006175339585713876,78920.07624010927,7398.705980257089,2125.359320900235,104873.73901881806
2019-01-01 11:00:00,0.12691249076772593,0.0019469541239922616,6407.982672066135,37314.81451431762,58.99946183511862,33496.12651535162,58612.645327867285,0.12165095317743176,0.11504406953054583,0.05832977520267799,0.006176942445980909,78522.76088234416,7421.326228570807,2789.8843760442815,92487.99788083401
2019-01-01 12:00:00,261.54250842471475,0.0019463928505387398,6891.559708116227,37092.219347450075,58.999460829455174,33496.12645969646,64897.12345819332,0.12222723027626711,0.1152074115339502,0.05900655126098342,0.006336305331124216,78887.02155793624,7469.287491358107,2739.788702100299,83664.85451301844
2019-01-01 13:00:00,326.8943351355687,0.0019441223289485487,6893.16158401623,27274.074984462957,58.9994573670055,33496.126421431494,64897.12335067647,0.12158062514106867,0.1154997105710022,0.05802665571941246,0.006340588925896564,80954.87197072309,7516.225002975267,2019.2683577368566,87164.31981017518
2019-01-01 14:00:00,668.8965418612048,0.001966088672617169,6408.604695300367,41571.5011201684,58.99948378058906,33496.12666320973,62814.93307150632,0.12208978153184359,0.11505577797335179,0.05739552117016767,0.006259950967867332,82997.98711536182,7548.6537034074645,1029.0828528984212,73986.24159723804
2019-01-01 15:00:00,2096.1002823201416,0.002205540007960122,6972.462296272222,50627.51445052321,58.99960687017589,33496.128440271386,64897.128978273715,0.12941859158318778,0.11973911095766718,0.05977053543166134,0.006459006985264196,84233.84065304024,7558.557007085661,172.2345848662621,38793.062135570515
2019-01-01 16:00:00,13311.853357465947,0.0024605898353154587,6916.685187878236,53565.04681161009,58.99964263315283,33496.130326933504,64897.13346546176,0.12641952912913143,0.11800371523630132,0.058427867075937244,0.006626645757358991,85168.09810461449,7558.493495116575,0.01998297380892037,11163.543378851833
2019-01-01 17:00:00,21220.493058055465,0.0024547718437801323,6915.709826582113,53516.97152034921,58.99964111977645,33496.13032531342,64897.1336494213,0.12718692680262916,0.11800022737006592,0.0587904206922013,0.006620396205625921,85948.86146068042,7559.900850814442,0.0,0.0
